Event_Key,Comp_Level,Key,Match_Number,Alliance,Station,View,Team,Coopertition,Score,MelodyRP,EnsembleRP,OppFoulPts,Aamp,Aspkr,ANotePts,AutoPts,Tamp,Tspkra,Tspkrna,TspkraPts,TspkrnaPts,Tspkr,TspkrPts,TNotePts,TrapPts,Trap,TotNotes,NotePts,StagePts,Scouted,HPamp,HPmics,Leave,AampT,AspkrT,AtrapT,TampT,TspkrT,TtrapT,TotNotesT,NeutFlrT,AllyWFlrT,RobotSet,Acenter1,Acenter2,Acenter3,Acenter4,Acenter5,ampM,ampShtP,spkrM,spkrShtP,trapM,trapShtP,NZflM,NZflP,AZflM,AZflP,OZflrT,OZflrM,OZflrP,NZflrT,NZflrM,NZflrP,AZflrT,AZflrM,AZflrP,SubwT,SubwM,SubwP,AcqOZfl,AcqNZfl,AcqAZfl,AcqSource,sourceD,timeOZ,timeNZ,timeAZ,timeclimb,stageStat,stageAtt,stageLoc,Harmony,Spotlit,appStrat,Defense,Avoid,teammatch,teammat,AptsT,AptsP,AnotesP,TampP,TspkrP,TspkrptsC,TtrapP,TotnotesP,noteptsT,noteptsP,stageptsT,stageptsP,TotptsC,TotptsP,AveTeamTNoteDels,AveOppTNoteDels,ATTNDDiff,AOTNPDiff
2024isde1,qm,2024isde1_qm41,41,B,Blue2C,C,frc5990,FALSE,88,1,1,0,0,2,10,14,6,3,7,15,14,10,29,35,0,0,18,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,5990.41,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,9.60,0.00,-9.60,24.63
2024isde1,qm,2024isde1_qm41,41,R,Red2C,C,frc7177,TRUE,27,0,0,32,0,1,5,11,1,0,5,0,10,5,10,11,0,0,7,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,7177.41,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,2.63,0.00,-2.63,18.68
2024isde1,qm,2024isde1_qm42,42,B,Blue1A,A,frc6740,TRUE,33,0,0,2,0,2,10,12,6,2,2,10,4,4,14,20,0,0,12,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,6740.42,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,14.98,0.00,-14.98,23.99
2024isde1,qm,2024isde1_qm42,42,R,Red1S,S,frc4320,FALSE,64,1,0,0,0,3,15,19,5,3,9,15,18,12,33,38,0,0,20,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,4320.42,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,6.08,0.00,-6.08,22.73
2024isde1,qm,2024isde1_qm42,42,B,Blue3S,S,frc1576,TRUE,33,0,0,2,0,2,10,12,6,2,2,10,4,4,14,20,0,0,12,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1576.42,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.75,0.00,-5.75,23.99
2024isde1,qm,2024isde1_qm42,42,R,Red3A,A,frc9740,FALSE,64,1,0,0,0,3,15,19,5,3,9,15,18,12,33,38,0,0,20,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,9740.42,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.54,0.00,-5.54,22.73
2024isde1,qm,2024isde1_qm42,42,B,Blue2C,C,frc5135,TRUE,33,0,0,2,0,2,10,12,6,2,2,10,4,4,14,20,0,0,12,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,8,5135.42,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,2.00,0.00,-2.00,23.99
2024isde1,qm,2024isde1_qm42,42,R,Red2C,C,frc5715,FALSE,64,1,0,0,0,3,15,19,5,3,9,15,18,12,33,38,0,0,20,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,5715.42,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,12.38,0.00,-12.38,22.73
2024isde1,qm,2024isde1_qm43,43,B,Blue3S,S,frc5990,FALSE,25,0,0,25,0,2,10,16,0,0,1,0,2,1,2,2,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,5990.43,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,9.60,0.00,-9.60,36.63
2024isde1,qm,2024isde1_qm43,43,R,Red3A,A,frc2630,FALSE,83,1,0,7,0,4,20,22,5,3,7,15,14,10,29,34,0,0,19,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,2630.43,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,7.83,0.00,-7.83,16.93
2024isde1,qm,2024isde1_qm43,43,B,Blue1A,A,frc2230,FALSE,25,0,0,25,0,2,10,16,0,0,1,0,2,1,2,2,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,2230.43,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.75,0.00,-5.75,36.63
2024isde1,qm,2024isde1_qm43,43,R,Red1S,S,frc1577,FALSE,83,1,0,7,0,4,20,22,5,3,7,15,14,10,29,34,0,0,19,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1577.43,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,7.79,0.00,-7.79,16.93
2024isde1,qm,2024isde1_qm43,43,B,Blue2C,C,frc1580,FALSE,25,0,0,25,0,2,10,16,0,0,1,0,2,1,2,2,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1580.43,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,1.58,0.00,-1.58,36.63
2024isde1,qm,2024isde1_qm43,43,R,Red2C,C,frc1942,FALSE,83,1,0,7,0,4,20,22,5,3,7,15,14,10,29,34,0,0,19,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1942.43,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,21.00,0.00,-21.00,16.93
2024isde1,qm,2024isde1_qm44,44,B,Blue3S,S,frc5951,FALSE,29,0,0,5,0,3,15,17,0,0,6,0,12,6,12,12,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,5951.44,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,8.85,0.00,-8.85,16.44
2024isde1,qm,2024isde1_qm44,44,R,Red3A,A,frc6230,FALSE,51,0,0,0,0,4,20,24,1,0,10,0,20,10,20,21,0,0,15,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,6230.44,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,1.00,0.00,-1.00,13.85
2024isde1,qm,2024isde1_qm44,44,B,Blue2C,C,frc8175,FALSE,29,0,0,5,0,3,15,17,0,0,6,0,12,6,12,12,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,8175.44,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,3.00,0.00,-3.00,16.44
2024isde1,qm,2024isde1_qm44,44,R,Red2C,C,frc3211,FALSE,51,0,0,0,0,4,20,24,1,0,10,0,20,10,20,21,0,0,15,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,3211.44,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,3.77,0.00,-3.77,13.85
2024isde1,qm,2024isde1_qm44,44,B,Blue1A,A,frc5135,FALSE,29,0,0,5,0,3,15,17,0,0,6,0,12,6,12,12,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,5135.44,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,2.00,0.00,-2.00,16.44
2024isde1,qm,2024isde1_qm44,44,R,Red1S,S,frc6738,FALSE,51,0,0,0,0,4,20,24,1,0,10,0,20,10,20,21,0,0,15,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,6738.44,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,11.67,0.00,-11.67,13.85
2024isde1,qm,2024isde1_qm45,45,B,Blue1A,A,frc7177,TRUE,42,0,1,0,0,1,5,7,5,0,4,0,8,4,8,13,5,1,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,7177.45,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,2.63,0.00,-2.63,28.67
2024isde1,qm,2024isde1_qm45,45,R,Red1S,S,frc3316,TRUE,47,1,0,14,0,2,10,16,1,0,14,0,28,14,28,29,0,0,17,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,3316.45,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,9.87,0.00,-9.87,13.79
2024isde1,qm,2024isde1_qm45,45,B,Blue2C,C,frc7067,TRUE,42,0,1,0,0,1,5,7,5,0,4,0,8,4,8,13,5,1,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,7067.45,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,0.50,0.00,-0.50,28.67
2024isde1,qm,2024isde1_qm45,45,R,Red2C,C,frc4319,TRUE,47,1,0,14,0,2,10,16,1,0,14,0,28,14,28,29,0,0,17,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,4319.45,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,1.00,0.00,-1.00,13.79
2024isde1,qm,2024isde1_qm45,45,B,Blue3S,S,frc5654,TRUE,42,0,1,0,0,1,5,7,5,0,4,0,8,4,8,13,5,1,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,5654.45,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,10.67,0.00,-10.67,28.67
2024isde1,qm,2024isde1_qm45,45,R,Red3A,A,frc3339,TRUE,47,1,0,14,0,2,10,16,1,0,14,0,28,14,28,29,0,0,17,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,3339.45,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,17.80,0.00,-17.80,13.79
2024isde1,qm,2024isde1_qm46,46,B,Blue1A,A,frc1690,FALSE,31,0,0,20,0,2,10,12,0,0,8,0,16,8,16,16,0,0,10,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1690.46,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,21.63,0.00,-21.63,19.41
2024isde1,qm,2024isde1_qm46,46,R,Red1S,S,frc9738,TRUE,63,0,0,0,0,3,15,19,4,0,7,0,14,7,14,18,0,0,14,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,9738.46,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.00,0.00,-5.00,23.05
2024isde1,qm,2024isde1_qm46,46,B,Blue3S,S,frc2679,FALSE,31,0,0,20,0,2,10,12,0,0,8,0,16,8,16,16,0,0,10,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,2679.46,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,0.75,0.00,-0.75,19.41
2024isde1,qm,2024isde1_qm46,46,R,Red3A,A,frc1574,TRUE,63,0,0,0,0,3,15,19,4,0,7,0,14,7,14,18,0,0,14,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1574.46,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,8.33,0.00,-8.33,23.05
2024isde1,qm,2024isde1_qm46,46,B,Blue2C,C,frc4338,FALSE,31,0,0,20,0,2,10,12,0,0,8,0,16,8,16,16,0,0,10,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,4338.46,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,0.67,0.00,-0.67,19.41
2024isde1,qm,2024isde1_qm46,46,R,Red2C,C,frc4320,TRUE,63,0,0,0,0,3,15,19,4,0,7,0,14,7,14,18,0,0,14,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,4320.46,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,6.08,0.00,-6.08,23.05
2024isde1,qm,2024isde1_qm47,47,B,Blue2C,C,frc9303,FALSE,30,0,0,5,0,1,5,9,6,2,0,10,0,2,10,16,0,0,9,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,9303.47,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,1.00,0.00,-1.00,24.14
2024isde1,qm,2024isde1_qm47,47,R,Red2C,C,frc3083,FALSE,60,1,0,0,0,4,20,22,4,2,9,10,18,11,28,32,0,0,19,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,3083.47,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.31,0.00,-5.31,22.98
2024isde1,qm,2024isde1_qm47,47,B,Blue3S,S,frc5990,FALSE,30,0,0,5,0,1,5,9,6,2,0,10,0,2,10,16,0,0,9,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,5990.47,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,9.60,0.00,-9.60,24.14
2024isde1,qm,2024isde1_qm47,47,R,Red3A,A,frc5654,FALSE,60,1,0,0,0,4,20,22,4,2,9,10,18,11,28,32,0,0,19,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,5654.47,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,10.67,0.00,-10.67,22.98
2024isde1,qm,2024isde1_qm47,47,B,Blue1A,A,frc5715,FALSE,30,0,0,5,0,1,5,9,6,2,0,10,0,2,10,16,0,0,9,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,5715.47,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,12.38,0.00,-12.38,24.14
2024isde1,qm,2024isde1_qm47,47,R,Red1S,S,frc3065,FALSE,60,1,0,0,0,4,20,22,4,2,9,10,18,11,28,32,0,0,19,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,3065.47,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,8.16,0.00,-8.16,22.98
2024isde1,qm,2024isde1_qm48,48,B,Blue2C,C,frc9738,FALSE,27,0,0,5,0,1,5,7,4,1,0,5,0,1,5,9,0,0,6,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,9738.48,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,5.00,0.00,-5.00,21.47
2024isde1,qm,2024isde1_qm48,48,R,Red2C,C,frc8175,FALSE,49,0,0,5,0,3,15,17,0,0,12,0,24,12,24,24,0,0,15,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,8175.48,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,3.00,0.00,-3.00,14.79
2024isde1,qm,2024isde1_qm48,48,B,Blue3S,S,frc5135,FALSE,27,0,0,5,0,1,5,7,4,1,0,5,0,1,5,9,0,0,6,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,5135.48,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,2.00,0.00,-2.00,21.47
2024isde1,qm,2024isde1_qm48,48,R,Red3A,A,frc3339,FALSE,49,0,0,5,0,3,15,17,0,0,12,0,24,12,24,24,0,0,15,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,3339.48,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,17.80,0.00,-17.80,14.79
2024isde1,qm,2024isde1_qm48,48,B,Blue1A,A,frc1577,FALSE,27,0,0,5,0,1,5,7,4,1,0,5,0,1,5,9,0,0,6,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,1577.48,0,0.00%,0.00%,0.00%,0.00%,0,0.00%,0.00%,0.000,0.00%,0,0.00%,0,0.00%,7.79,0.00,-7.79,21.47
